,url,streetAddress,city,state,zip,neighborhood,lat,long,bed,bath,sq_ft,type,lotSize,yearBuilt,eventDate,eventType,eventPrice,hoaPrice,hoaCurrency,hoaPeriod,stories
940,https://www.trulia.com/p/ca/poway/17639-boca-raton-ln-poway-ca-92064--2079563247,17639 Boca Raton Ln,Poway,CA,92064,,33.031510570287,-117.02983798139,5bd,3ba,2813.0,single-family home,0.54 acres,Built in 1976,10/27/2000,Sold,$500K,,,,2.0
941,https://www.trulia.com/p/ca/poway/17639-boca-raton-ln-poway-ca-92064--2079563247,17639 Boca Raton Ln,Poway,CA,92064,,33.031510570287,-117.02983798139,5bd,3ba,2813.0,single-family home,0.54 acres,Built in 1976,04/14/1994,Sold,$350K,,,,2.0
942,https://www.trulia.com/p/ca/poway/12822-yukon-way-poway-ca-92064--2079551237,12822 Yukon Way,Poway,CA,92064,,32.949111891746,-117.05111690026001,4bd,2ba,1250.0,single-family home,,Built in 2010,09/05/2018,Sold,$445K,,,,
943,https://www.trulia.com/p/ca/poway/12822-yukon-way-poway-ca-92064--2079551237,12822 Yukon Way,Poway,CA,92064,,32.949111891746,-117.05111690026001,4bd,2ba,1250.0,single-family home,,Built in 2010,05/27/2010,Sold,$342K,,,,
944,https://www.trulia.com/p/ca/poway/13241-frame-ct-poway-ca-92064--2079553706,13241 Frame Ct,Poway,CA,92064,,32.95664800838,-117.06084958189,3bd,2ba,1674.0,single-family home,9900 sqft,Built in 1973,11/16/2017,Sold,$605K,,,,
945,https://www.trulia.com/p/ca/poway/13334-gem-ct-poway-ca-92064--2079554394,13334 Gem Ct,Poway,CA,92064,,32.957314285064996,-117.01482058442,3bd,2ba,1863.0,single-family home,,Built in 1991,07/09/2003,Sold,$411K,,,,
946,https://www.trulia.com/p/ca/poway/13334-gem-ct-poway-ca-92064--2079554394,13334 Gem Ct,Poway,CA,92064,,32.957314285064996,-117.01482058442,3bd,2ba,1863.0,single-family home,,Built in 1991,10/29/1993,Sold,$186K,,,,
947,https://www.trulia.com/p/ca/poway/13253-cooperage-ct-poway-ca-92064--2079553800,13253 Cooperage Ct,Poway,CA,92064,,33.023583692807996,-117.04221561272,5bd,3ba,2726.0,single-family home,9846 sqft,Built in 1976,08/16/2013,Sold,$707K,,,,
948,https://www.trulia.com/p/ca/poway/13253-cooperage-ct-poway-ca-92064--2079553800,13253 Cooperage Ct,Poway,CA,92064,,33.023583692807996,-117.04221561272,5bd,3ba,2726.0,single-family home,9846 sqft,Built in 1976,08/29/1997,Sold,$300K,,,,
949,https://www.trulia.com/p/ca/poway/12216-juniper-way-poway-ca-92064--1001908711,12216 Juniper Way,Poway,CA,92064,,32.940132390394,-117.06454364673999,4bd,2ba,1956.0,condo,2.29 acres,Built in 2000,06/03/2015,Sold,$600K,,,,
950,https://www.trulia.com/p/ca/poway/12216-juniper-way-poway-ca-92064--1001908711,12216 Juniper Way,Poway,CA,92064,,32.940132390394,-117.06454364673999,4bd,2ba,1956.0,condo,2.29 acres,Built in 2000,08/31/2000,Sold,$352K,,,,
951,https://www.trulia.com/p/ca/poway/17445-port-marnock-dr-poway-ca-92064--2079563180,17445 Port Marnock Dr,Poway,CA,92064,,33.026999971558,-117.03955845652,2bd,2ba,1357.0,condo,7.04 acres,Built in 1974,05/20/2019,Sold,$485K,,,,
952,https://www.trulia.com/p/ca/poway/17445-port-marnock-dr-poway-ca-92064--2079563180,17445 Port Marnock Dr,Poway,CA,92064,,33.026999971558,-117.03955845652,2bd,2ba,1357.0,condo,7.04 acres,Built in 1974,06/15/2010,Sold,$375K,,,,
953,https://www.trulia.com/p/ca/poway/17445-port-marnock-dr-poway-ca-92064--2079563180,17445 Port Marnock Dr,Poway,CA,92064,,33.026999971558,-117.03955845652,2bd,2ba,1357.0,condo,7.04 acres,Built in 1974,04/26/2007,Sold,$385K,,,,
954,https://www.trulia.com/p/ca/poway/17445-port-marnock-dr-poway-ca-92064--2079563180,17445 Port Marnock Dr,Poway,CA,92064,,33.026999971558,-117.03955845652,2bd,2ba,1357.0,condo,7.04 acres,Built in 1974,12/10/2001,Sold,$245K,,,,
955,https://www.trulia.com/p/ca/poway/14589-highcrest-ct-poway-ca-92064--2079560392,14589 Highcrest Ct,Poway,CA,92064,,32.990178494058,-117.0141768353,3bd,3ba,4233.0,single-family home,2.12 acres,Built in 1990,10/01/2019,Sold,$1.21M,,,,2.0
956,https://www.trulia.com/p/ca/poway/13247-olive-grove-dr-poway-ca-92064--2079553751,13247 Olive Grove Dr,Poway,CA,92064,,32.964067189248,-117.04300503105,4bd,2ba,1522.0,single-family home,,Built in 1974,07/31/2003,Sold,$400K,,,,
957,https://www.trulia.com/p/ca/poway/18773-heritage-dr-poway-ca-92064--1008013116,18773 Heritage Dr,Poway,CA,92064,,33.049302402125,-117.03095374278999,,,,lot/land,8.49 acres,,02/01/2016,Sold,$650K,,,,
958,https://www.trulia.com/p/ca/poway/18773-heritage-dr-poway-ca-92064--1008013116,18773 Heritage Dr,Poway,CA,92064,,33.049302402125,-117.03095374278999,,,,lot/land,8.49 acres,,04/29/2004,Sold,$950K,,,,
959,https://www.trulia.com/p/ca/poway/17820-joyas-ct-poway-ca-92064--2079563405,17820 Joyas Ct,Poway,CA,92064,,33.033874375467,-117.04030111721,3bd,6ba,7615.0,single-family home,,,12/29/2011,Sold,$450K,,,,
960,https://www.trulia.com/p/ca/poway/17820-joyas-ct-poway-ca-92064--2079563405,17820 Joyas Ct,Poway,CA,92064,,33.033874375467,-117.04030111721,3bd,6ba,7615.0,single-family home,,,07/18/1997,Sold,$990K,,,,
961,https://www.trulia.com/p/ca/poway/14357-sladon-ct-poway-ca-92064--1003826244,14357 Sladon Ct,Poway,CA,92064,,32.974447142146,-117.04359389268,5bd,2ba,2272.0,single-family home,9500 sqft,Built in 1973,10/31/2013,Sold,$566K,,,,
962,https://www.trulia.com/p/ca/poway/14357-sladon-ct-poway-ca-92064--1003826244,14357 Sladon Ct,Poway,CA,92064,,32.974447142146,-117.04359389268,5bd,2ba,2272.0,single-family home,9500 sqft,Built in 1973,04/05/2013,Sold,$480K,,,,
963,https://www.trulia.com/p/ca/poway/14357-sladon-ct-poway-ca-92064--1003826244,14357 Sladon Ct,Poway,CA,92064,,32.974447142146,-117.04359389268,5bd,2ba,2272.0,single-family home,9500 sqft,Built in 1973,03/16/2001,Sold,$335K,,,,
964,https://www.trulia.com/p/ca/poway/15038-hesta-st-poway-ca-92064--2079561369,15038 Hesta St,Poway,CA,92064,,32.987361093451,-117.05730401408,5bd,3ba,2467.0,single-family home,6300 sqft,Built in 1974,07/18/2012,Sold,$525K,,,,
965,https://www.trulia.com/p/ca/poway/15038-hesta-st-poway-ca-92064--2079561369,15038 Hesta St,Poway,CA,92064,,32.987361093451,-117.05730401408,5bd,3ba,2467.0,single-family home,6300 sqft,Built in 1974,12/14/2001,Sold,$358K,,,,
966,https://www.trulia.com/p/ca/poway/14983-huntington-gate-dr-poway-ca-92064--2079561271,14983 Huntington Gate Dr,Poway,CA,92064,,32.984500321892,-117.03013722078,4bd,5ba,5015.0,single-family home,,Built in 2002,01/17/2001,Sold,$1.38M,,,,
967,https://www.trulia.com/p/ca/poway/14983-huntington-gate-dr-poway-ca-92064--2079561271,14983 Huntington Gate Dr,Poway,CA,92064,,32.984500321892,-117.03013722078,4bd,5ba,5015.0,single-family home,,Built in 2002,03/28/2000,Sold,$400K,,,,
968,https://www.trulia.com/p/ca/poway/14983-huntington-gate-dr-poway-ca-92064--2079561271,14983 Huntington Gate Dr,Poway,CA,92064,,32.984500321892,-117.03013722078,4bd,5ba,5015.0,single-family home,,Built in 2002,05/07/1996,Sold,$225K,,,,
969,https://www.trulia.com/p/ca/poway/14983-huntington-gate-dr-poway-ca-92064--2079561271,14983 Huntington Gate Dr,Poway,CA,92064,,32.984500321892,-117.03013722078,4bd,5ba,5015.0,single-family home,,Built in 2002,12/14/1993,Sold,$72K,,,,
970,https://www.trulia.com/p/ca/poway/12315-17-leona-ln-poway-ca-92064--2360460512,12315-17 Leona Ln,Poway,CA,92064,,32.956444231167005,-117.06389765188999,,,1320.0,multi-family,,Built in 2000,11/19/2010,Sold,$215K,,,,
971,https://www.trulia.com/p/ca/poway/12315-17-leona-ln-poway-ca-92064--2360460512,12315-17 Leona Ln,Poway,CA,92064,,32.956444231167005,-117.06389765188999,,,1320.0,multi-family,,Built in 2000,09/14/2010,Sold,$253K,,,,
972,https://www.trulia.com/p/ca/poway/12315-17-leona-ln-poway-ca-92064--2360460512,12315-17 Leona Ln,Poway,CA,92064,,32.956444231167005,-117.06389765188999,,,1320.0,multi-family,,Built in 2000,02/19/2004,Sold,$325K,,,,
973,https://www.trulia.com/p/ca/poway/13837-tam-o-shanter-ct-poway-ca-92064--1055125011,13837 Tam O Shanter Ct,Poway,CA,92064,,33.02550708473,-117.03247347638,3bd,3ba,2186.0,single-family home,0.37 acres,Built in 1976,04/20/2016,Sold,$500K,,,,
974,https://www.trulia.com/p/ca/poway/13837-tam-o-shanter-ct-poway-ca-92064--1055125011,13837 Tam O Shanter Ct,Poway,CA,92064,,33.02550708473,-117.03247347638,3bd,3ba,2186.0,single-family home,0.37 acres,Built in 1976,07/31/2001,Sold,$370K,,,,
975,https://www.trulia.com/p/ca/poway/13837-tam-o-shanter-ct-poway-ca-92064--1055125011,13837 Tam O Shanter Ct,Poway,CA,92064,,33.02550708473,-117.03247347638,3bd,3ba,2186.0,single-family home,0.37 acres,Built in 1976,06/20/1996,Sold,$278K,,,,
976,https://www.trulia.com/p/ca/poway/17105-butterfield-trl-poway-ca-92064--2079562958,17105 Butterfield Trl,Poway,CA,92064,,33.026362470696,-117.03140187527,4bd,4ba,3588.0,single-family home,,Built in 1999,10/18/2000,Sold,$1.1M,,,,
977,https://www.trulia.com/p/ca/poway/17105-butterfield-trl-poway-ca-92064--2079562958,17105 Butterfield Trl,Poway,CA,92064,,33.026362470696,-117.03140187527,4bd,4ba,3588.0,single-family home,,Built in 1999,02/12/1998,Sold,$659K,,,,
978,https://www.trulia.com/p/ca/poway/15750-blue-crystal-trl-poway-ca-92064--2079562125,15750 Blue Crystal Trl,Poway,CA,92064,,32.968793516526,-116.99352246081999,5bd,5ba,5475.0,single-family home,21.69 acres,Built in 2001,10/02/2019,Sold,$1.2M,,,,
979,https://www.trulia.com/p/ca/poway/15750-blue-crystal-trl-poway-ca-92064--2079562125,15750 Blue Crystal Trl,Poway,CA,92064,,32.968793516526,-116.99352246081999,5bd,5ba,5475.0,single-family home,21.69 acres,Built in 2001,03/19/2014,Sold,$1.4M,,,,
980,https://www.trulia.com/p/ca/poway/15750-blue-crystal-trl-poway-ca-92064--2079562125,15750 Blue Crystal Trl,Poway,CA,92064,,32.968793516526,-116.99352246081999,5bd,5ba,5475.0,single-family home,21.69 acres,Built in 2001,11/30/2012,Sold,$1.52M,,,,
981,https://www.trulia.com/p/ca/poway/16158-ladera-piedra-way-poway-ca-92064--2079562422,16158 Ladera Piedra Way,Poway,CA,92064,,33.005573078218,-117.05447305243,4bd,4ba,3863.0,single-family home,,Built in 1997,11/01/1996,Sold,$531K,,,,
982,https://www.trulia.com/p/ca/poway/16158-ladera-piedra-way-poway-ca-92064--2079562422,16158 Ladera Piedra Way,Poway,CA,92064,,33.005573078218,-117.05447305243,4bd,4ba,3863.0,single-family home,,Built in 1997,10/11/1995,Sold,$115K,,,,
983,https://www.trulia.com/p/ca/poway/15470-white-vale-ln-poway-ca-92064--1055450385,15470 White Vale Ln,Poway,CA,92064,,32.994400270445,-117.00560773696002,4bd,3ba,3748.0,single-family home,2.54 acres,Built in 2000,08/21/2012,Sold,$1.16M,,,,
984,https://www.trulia.com/p/ca/poway/15470-white-vale-ln-poway-ca-92064--1055450385,15470 White Vale Ln,Poway,CA,92064,,32.994400270445,-117.00560773696002,4bd,3ba,3748.0,single-family home,2.54 acres,Built in 2000,04/06/2001,Sold,$735K,,,,
985,https://www.trulia.com/p/ca/poway/15470-white-vale-ln-poway-ca-92064--1055450385,15470 White Vale Ln,Poway,CA,92064,,32.994400270445,-117.00560773696002,4bd,3ba,3748.0,single-family home,2.54 acres,Built in 2000,05/01/1997,Sold,$116K,,,,
986,https://www.trulia.com/p/ca/poway/14409-norwalk-ct-poway-ca-92064--2079559744,14409 Norwalk Ct,Poway,CA,92064,,32.975344715553,-117.03876436423,4bd,3ba,3015.0,single-family home,,Built in 2013,03/28/2013,Sold,$775K,,,,
987,https://www.trulia.com/p/ca/poway/17454-tam-o-shanter-dr-poway-ca-92064--2079563183,17454 Tam O Shanter Dr,Poway,CA,92064,,33.029139464835,-117.03722529004,3bd,2ba,2275.0,single-family home,0.33 acres,Built in 1976,09/01/2016,Sold,$720K,,,,
988,https://www.trulia.com/p/ca/poway/17454-tam-o-shanter-dr-poway-ca-92064--2079563183,17454 Tam O Shanter Dr,Poway,CA,92064,,33.029139464835,-117.03722529004,3bd,2ba,2275.0,single-family home,0.33 acres,Built in 1976,06/18/1999,Sold,$350K,,,,
989,https://www.trulia.com/p/ca/poway/17216-cuvee-ct-poway-ca-92064--2079563057,17216 Cuvee Ct,Poway,CA,92064,,33.024673418313,-117.04298448437001,4bd,3ba,3136.0,single-family home,,Built in 1976,04/29/2005,Sold,$798K,,,,
990,https://www.trulia.com/p/ca/poway/17216-cuvee-ct-poway-ca-92064--2079563057,17216 Cuvee Ct,Poway,CA,92064,,33.024673418313,-117.04298448437001,4bd,3ba,3136.0,single-family home,,Built in 1976,08/26/2002,Sold,$525K,,,,
991,https://www.trulia.com/p/ca/poway/17216-cuvee-ct-poway-ca-92064--2079563057,17216 Cuvee Ct,Poway,CA,92064,,33.024673418313,-117.04298448437001,4bd,3ba,3136.0,single-family home,,Built in 1976,12/10/1993,Sold,$299K,,,,
992,https://www.trulia.com/p/ca/carlsbad/924-anatra-ct-carlsbad-ca-92011--2079356369,924 Anatra Ct,Carlsbad,CA,92011,Aviara,33.098745595568,-117.30172515077,4bd,3ba,2658.0,single-family home,,Built in 1999,03/06/1998,Sold,$361K,,,,
993,https://www.trulia.com/p/ca/carlsbad/6986-shoreline-dr-carlsbad-ca-92011--2079353146,6986 Shoreline Dr,Carlsbad,CA,92011,South Beach,33.103952301057,-117.31533505703999,4bd,4ba,2519.0,single-family home,,Built in 2004,09/19/2013,Sold,$805K,,,,
994,https://www.trulia.com/p/ca/carlsbad/6986-shoreline-dr-carlsbad-ca-92011--2079353146,6986 Shoreline Dr,Carlsbad,CA,92011,South Beach,33.103952301057,-117.31533505703999,4bd,4ba,2519.0,single-family home,,Built in 2004,12/10/2004,Sold,$850K,,,,
995,https://www.trulia.com/p/ca/carlsbad/1666-harrier-ct-carlsbad-ca-92011--2079349662,1666 Harrier Ct,Carlsbad,CA,92011,Aviara,33.101929619346,-117.27873800628001,3bd,2ba,1707.0,condo,1.05 acres,Built in 1997,06/13/1997,Sold,$221K,,,,
996,https://www.trulia.com/p/ca/carlsbad/907-caminito-madrigal-c-carlsbad-ca-92011--2079356137,907 Caminito Madrigal #C,Carlsbad,CA,92011,Poinsettia,33.114422280338005,-117.31208186313,2bd,2ba,1180.0,condo,3.87 acres,Built in 1977,09/23/2016,Sold,$608K,,,,
997,https://www.trulia.com/p/ca/carlsbad/907-caminito-madrigal-c-carlsbad-ca-92011--2079356137,907 Caminito Madrigal #C,Carlsbad,CA,92011,Poinsettia,33.114422280338005,-117.31208186313,2bd,2ba,1180.0,condo,3.87 acres,Built in 1977,05/31/2016,Sold,$565K,,,,
998,https://www.trulia.com/p/ca/carlsbad/907-caminito-madrigal-c-carlsbad-ca-92011--2079356137,907 Caminito Madrigal #C,Carlsbad,CA,92011,Poinsettia,33.114422280338005,-117.31208186313,2bd,2ba,1180.0,condo,3.87 acres,Built in 1977,05/02/2016,Sold,$465K,,,,
999,https://www.trulia.com/p/ca/carlsbad/907-caminito-madrigal-c-carlsbad-ca-92011--2079356137,907 Caminito Madrigal #C,Carlsbad,CA,92011,Poinsettia,33.114422280338005,-117.31208186313,2bd,2ba,1180.0,condo,3.87 acres,Built in 1977,04/01/2005,Sold,$510K,,,,
1000,https://www.trulia.com/p/ca/carlsbad/907-caminito-madrigal-c-carlsbad-ca-92011--2079356137,907 Caminito Madrigal #C,Carlsbad,CA,92011,Poinsettia,33.114422280338005,-117.31208186313,2bd,2ba,1180.0,condo,3.87 acres,Built in 1977,05/30/2003,Sold,$380K,,,,
1001,https://www.trulia.com/p/ca/carlsbad/907-caminito-madrigal-c-carlsbad-ca-92011--2079356137,907 Caminito Madrigal #C,Carlsbad,CA,92011,Poinsettia,33.114422280338005,-117.31208186313,2bd,2ba,1180.0,condo,3.87 acres,Built in 1977,12/13/2001,Sold,$263K,,,,
1002,https://www.trulia.com/p/ca/carlsbad/6622-daylily-dr-carlsbad-ca-92011--2079351656,6622 Daylily Dr,Carlsbad,CA,92011,Poinsettia,33.114954470489,-117.29732965762,5bd,2ba,2152.0,single-family home,2613 sqft,Built in 2001,05/23/2008,Sold,$500K,,,,
1003,https://www.trulia.com/p/ca/carlsbad/6622-daylily-dr-carlsbad-ca-92011--2079351656,6622 Daylily Dr,Carlsbad,CA,92011,Poinsettia,33.114954470489,-117.29732965762,5bd,2ba,2152.0,single-family home,2613 sqft,Built in 2001,09/29/2000,Sold,$322K,,,,
1004,https://www.trulia.com/p/ca/carlsbad/823-caminito-rosa-carlsbad-ca-92011--2079355791,823 Caminito Rosa,Carlsbad,CA,92011,Poinsettia,33.111441232665,-117.31372596116002,2bd,2ba,1170.0,single-family home,,Built in 1977,03/19/2010,Sold,$385K,,,,
1005,https://www.trulia.com/p/ca/carlsbad/7120-aviara-dr-carlsbad-ca-92011--1002162892,7120 Aviara Dr,Carlsbad,CA,92011,Aviara,33.102067797614005,-117.28934938936001,4bd,3ba,5178.0,single-family home,10008 sqft,Built in 2003,10/22/2014,Sold,$1.93M,,,,
1006,https://www.trulia.com/p/ca/carlsbad/7120-aviara-dr-carlsbad-ca-92011--1002162892,7120 Aviara Dr,Carlsbad,CA,92011,Aviara,33.102067797614005,-117.28934938936001,4bd,3ba,5178.0,single-family home,10008 sqft,Built in 2003,08/30/2004,Sold,$1.75M,,,,
1007,https://www.trulia.com/p/ca/carlsbad/7120-aviara-dr-carlsbad-ca-92011--1002162892,7120 Aviara Dr,Carlsbad,CA,92011,Aviara,33.102067797614005,-117.28934938936001,4bd,3ba,5178.0,single-family home,10008 sqft,Built in 2003,06/27/1997,Sold,$255K,,,,
1008,https://www.trulia.com/p/ca/carlsbad/7120-aviara-dr-carlsbad-ca-92011--1002162892,7120 Aviara Dr,Carlsbad,CA,92011,Aviara,33.102067797614005,-117.28934938936001,4bd,3ba,5178.0,single-family home,10008 sqft,Built in 2003,06/27/1995,Sold,$170K,,,,
1009,https://www.trulia.com/p/ca/carlsbad/1315-corvidae-st-carlsbad-ca-92011--2079348928,1315 Corvidae St,Carlsbad,CA,92011,Aviara,33.097488446644,-117.29532804741999,4bd,3ba,3821.0,single-family home,,Built in 1997,08/25/2003,Sold,$1.04M,,,,
1010,https://www.trulia.com/p/ca/carlsbad/1315-corvidae-st-carlsbad-ca-92011--2079348928,1315 Corvidae St,Carlsbad,CA,92011,Aviara,33.097488446644,-117.29532804741999,4bd,3ba,3821.0,single-family home,,Built in 1997,06/20/1999,Sold,$550K,,,,
1011,https://www.trulia.com/p/ca/carlsbad/1315-corvidae-st-carlsbad-ca-92011--2079348928,1315 Corvidae St,Carlsbad,CA,92011,Aviara,33.097488446644,-117.29532804741999,4bd,3ba,3821.0,single-family home,,Built in 1997,03/09/1998,Sold,$550K,,,,
1012,https://www.trulia.com/p/ca/carlsbad/1315-corvidae-st-carlsbad-ca-92011--2079348928,1315 Corvidae St,Carlsbad,CA,92011,Aviara,33.097488446644,-117.29532804741999,4bd,3ba,3821.0,single-family home,,Built in 1997,07/05/1996,Sold,$438K,,,,
1013,https://www.trulia.com/p/ca/carlsbad/6772-avena-ct-carlsbad-ca-92011--2079352183,6772 Avena Ct,Carlsbad,CA,92011,Aviara,33.105805554985,-117.28802583667,3bd,2ba,3315.0,condo,,Built in 2003,03/06/2003,Sold,$552K,,,,
1014,https://www.trulia.com/p/ca/carlsbad/6729-oleander-way-carlsbad-ca-92011--2079351981,6729 Oleander Way,Carlsbad,CA,92011,Poinsettia,33.112148734174,-117.31175016326999,3bd,2ba,1339.0,single-family home,2459 sqft,Built in 1978,07/24/2008,Sold,$510K,,,,
1015,https://www.trulia.com/p/ca/carlsbad/1625-warbler-ct-carlsbad-ca-92011--1041947055,1625 Warbler Ct,Carlsbad,CA,92011,Aviara,33.100282387281,-117.27973953223999,3bd,2ba,1728.0,condo,1.55 acres,Built in 1996,09/15/2015,Sold,$600K,,,,
1016,https://www.trulia.com/p/ca/carlsbad/1625-warbler-ct-carlsbad-ca-92011--1041947055,1625 Warbler Ct,Carlsbad,CA,92011,Aviara,33.100282387281,-117.27973953223999,3bd,2ba,1728.0,condo,1.55 acres,Built in 1996,12/28/2004,Sold,$570K,,,,
1017,https://www.trulia.com/p/ca/carlsbad/1625-warbler-ct-carlsbad-ca-92011--1041947055,1625 Warbler Ct,Carlsbad,CA,92011,Aviara,33.100282387281,-117.27973953223999,3bd,2ba,1728.0,condo,1.55 acres,Built in 1996,11/01/2002,Sold,$400K,,,,
1018,https://www.trulia.com/p/ca/carlsbad/1625-warbler-ct-carlsbad-ca-92011--1041947055,1625 Warbler Ct,Carlsbad,CA,92011,Aviara,33.100282387281,-117.27973953223999,3bd,2ba,1728.0,condo,1.55 acres,Built in 1996,08/18/2000,Sold,$315K,,,,
1019,https://www.trulia.com/p/ca/carlsbad/1625-warbler-ct-carlsbad-ca-92011--1041947055,1625 Warbler Ct,Carlsbad,CA,92011,Aviara,33.100282387281,-117.27973953223999,3bd,2ba,1728.0,condo,1.55 acres,Built in 1996,05/02/1996,Sold,$200K,,,,
1020,https://www.trulia.com/p/ca/carlsbad/1354-mallard-ct-carlsbad-ca-92011--2079349053,1354 Mallard Ct,Carlsbad,CA,92011,Aviara,33.093234893466004,-117.29238865941002,4bd,3ba,3011.0,single-family home,,Built in 2001,06/30/2000,Sold,$562K,,,,
1021,https://www.trulia.com/p/ca/carlsbad/6749-mallee-st-carlsbad-ca-92011--2079352086,6749 Mallee St,Carlsbad,CA,92011,Aviara,33.105793168766,-117.28056952701999,5bd,4ba,4382.0,single-family home,8581 sqft,Built in 2000,10/15/1999,Sold,$774K,,,,2.0
1022,https://www.trulia.com/p/ca/carlsbad/1407-cressa-ct-carlsbad-ca-92011--2079349158,1407 Cressa Ct,Carlsbad,CA,92011,Aviara,33.092969444661996,-117.28853013148998,4bd,3ba,2818.0,single-family home,,Built in 1995,06/05/1998,Sold,$575K,,,,
1023,https://www.trulia.com/p/ca/carlsbad/1407-cressa-ct-carlsbad-ca-92011--2079349158,1407 Cressa Ct,Carlsbad,CA,92011,Aviara,33.092969444661996,-117.28853013148998,4bd,3ba,2818.0,single-family home,,Built in 1995,08/27/1997,Sold,$560K,,,,
1024,https://www.trulia.com/p/ca/carlsbad/1407-cressa-ct-carlsbad-ca-92011--2079349158,1407 Cressa Ct,Carlsbad,CA,92011,Aviara,33.092969444661996,-117.28853013148998,4bd,3ba,2818.0,single-family home,,Built in 1995,06/13/1995,Sold,$520K,,,,
1025,https://www.trulia.com/p/ca/carlsbad/1565-martingale-ct-carlsbad-ca-92011--2079349414,1565 Martingale Ct,Carlsbad,CA,92011,Poinsettia,33.115128155902,-117.28978703878,3bd,2ba,2342.0,single-family home,,Built in 2001,08/17/2000,Sold,$475K,,,,
1026,https://www.trulia.com/p/ca/carlsbad/7051-saltie-ct-carlsbad-ca-92011--2079353633,7051 Saltie Ct,Carlsbad,CA,92011,Poinsettia,33.102063090869,-117.30855090984,3bd,2ba,2408.0,single-family home,,Built in 2012,10/22/2012,Sold,$680K,,,,
1027,https://www.trulia.com/p/ca/carlsbad/6715-clover-ct-carlsbad-ca-92011--2079351910,6715 Clover Ct,Carlsbad,CA,92011,Poinsettia,33.112826470766,-117.31017527837,3bd,2ba,1502.0,single-family home,1931 sqft,Built in 1978,02/11/2020,Sold,$825K,,,,
1028,https://www.trulia.com/p/ca/carlsbad/6972-sage-ct-carlsbad-ca-92011--2079353082,6972 Sage Ct,Carlsbad,CA,92011,Poinsettia,33.10512203828,-117.30439800468001,2bd,2ba,1292.0,single-family home,2404 sqft,Built in 1985,06/16/1997,Sold,$140K,,,,
1029,https://www.trulia.com/p/ca/carlsbad/6484-kite-pl-carlsbad-ca-92011--2079351072,6484 Kite Pl,Carlsbad,CA,92011,Poinsettia,33.117006585788005,-117.30718804341998,5bd,4ba,3150.0,single-family home,9396 sqft,Built in 1999,09/11/2013,Sold,$855K,,,,
1030,https://www.trulia.com/p/ca/carlsbad/6484-kite-pl-carlsbad-ca-92011--2079351072,6484 Kite Pl,Carlsbad,CA,92011,Poinsettia,33.117006585788005,-117.30718804341998,5bd,4ba,3150.0,single-family home,9396 sqft,Built in 1999,10/01/1998,Sold,$394K,,,,
1031,https://www.trulia.com/p/ca/carlsbad/7337-seafarer-pl-carlsbad-ca-92011--2079355255,7337 Seafarer Pl,Carlsbad,CA,92011,South Beach,33.096231002792,-117.31181633646999,4bd,2ba,2220.0,condo,1.34 acres,Built in 2000,05/20/2003,Sold,$560K,,,,2.0
1032,https://www.trulia.com/p/ca/carlsbad/1411-branta-ave-carlsbad-ca-92011--2079349174,1411 Branta Ave,Carlsbad,CA,92011,Aviara,33.093807580335,-117.28806747238998,5bd,4ba,3216.0,single-family home,,Built in 1996,05/30/1995,Sold,$367K,,,,
1033,https://www.trulia.com/p/ca/carlsbad/1311-phlox-ct-carlsbad-ca-92011--2079348918,1311 Phlox Ct,Carlsbad,CA,92011,Poinsettia,33.114831829795996,-117.29787032323,2bd,2ba,1105.0,single-family home,1460 sqft,Built in 2000,04/21/2004,Sold,$406K,,,,
1034,https://www.trulia.com/p/ca/carlsbad/1311-phlox-ct-carlsbad-ca-92011--2079348918,1311 Phlox Ct,Carlsbad,CA,92011,Poinsettia,33.114831829795996,-117.29787032323,2bd,2ba,1105.0,single-family home,1460 sqft,Built in 2000,07/01/1999,Sold,$159K,,,,
1035,https://www.trulia.com/p/ca/carlsbad/7019-cinnamon-teal-st-carlsbad-ca-92011--2079353360,7019 Cinnamon Teal St,Carlsbad,CA,92011,Poinsettia,33.10667316719,-117.29989921411999,5bd,4ba,3300.0,single-family home,,Built in 2006,06/09/2006,Sold,$1.28M,,,,
1036,https://www.trulia.com/p/ca/carlsbad/6940-clearwater-st-carlsbad-ca-92011--2079352937,6940 Clearwater St,Carlsbad,CA,92011,South Beach,33.106401524827,-117.31546394982,3bd,2ba,2314.0,single-family home,4632 sqft,Built in 2003,10/22/2012,Sold,$745K,,,,
1037,https://www.trulia.com/p/ca/carlsbad/6940-clearwater-st-carlsbad-ca-92011--2079352937,6940 Clearwater St,Carlsbad,CA,92011,South Beach,33.106401524827,-117.31546394982,3bd,2ba,2314.0,single-family home,4632 sqft,Built in 2003,12/16/2003,Sold,$651K,,,,
1038,https://www.trulia.com/p/ca/carlsbad/6723-russelia-ct-carlsbad-ca-92011--1026625911,6723 Russelia Ct,Carlsbad,CA,92011,Poinsettia,33.11248496183,-117.31140949929,2bd,2ba,1201.0,single-family home,2908 sqft,Built in 1978,07/22/2011,Sold,$410K,,,,
1039,https://www.trulia.com/p/ca/carlsbad/6723-russelia-ct-carlsbad-ca-92011--1026625911,6723 Russelia Ct,Carlsbad,CA,92011,Poinsettia,33.11248496183,-117.31140949929,2bd,2ba,1201.0,single-family home,2908 sqft,Built in 1978,03/18/2002,Sold,$320K,,,,
